Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
203.12.28.34:9443,HTTPS,North Macedonia,MK,🇲🇰,0,low,No,Host.AL Shpk,2005
185.225.28.50:443,HTTPS,North Macedonia,MK,🇲🇰,50,medium,Yes,TELEKS DOOEL Skopje,1924
185.225.28.50:9443,HTTPS,North Macedonia,MK,🇲🇰,50,medium,Yes,TELEKS DOOEL Skopje,1850
