Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
212.72.30.6:443,HTTPS,Oman,OM,🇴🇲,0,low,No,Oman Telecommunications Company,3028
79.72.36.217:443,HTTPS,Oman,OM,🇴🇲,2,low,No,Oracle Corporation,4638
