Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
158.195.68.53:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,COMUNI,5961,Not Checked,,
195.146.134.204:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,Slovak Telecom AS6855,3281,Not Checked,,
213.81.148.228:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,Slovak Telecom AS6855,3469,Not Checked,,
193.87.1.71:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,SANET-AS2607,3632,Not Checked,,
193.87.1.47:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,SANET-AS2607,3615,Not Checked,,
158.195.68.53:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,COMUNI,3553,Not Checked,,
213.81.148.228:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,Slovak Telecom AS6855,3378,Not Checked,,
193.87.1.71:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,SANET-AS2607,2815,Not Checked,,
193.87.1.47:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,SANET-AS2607,2863,Not Checked,,
195.146.134.204:443,HTTPS,Slovakia,SK,🇸🇰,0,low,No,Slovak Telecom AS6855,3272,Not Checked,,
