Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
31.31.78.117:443,HTTPS,Czechia,CZ,🇨🇿,0,low,No,WEDOS Internet,6601,Not Checked,,
195.181.220.235:443,HTTPS,Czechia,CZ,🇨🇿,0,low,No,CLOUD-SMART,5438,Not Checked,,
46.229.114.132:40000,HTTPS,Czechia,CZ,🇨🇿,0,low,No,Alberon rule,5662,Not Checked,,
91.227.97.113:443,HTTPS,Czechia,CZ,🇨🇿,0,low,No,CCS Ceska spolecnost pro platebni karty s.r.o.,7432,Not Checked,,
31.31.78.117:443,HTTPS,Czechia,CZ,🇨🇿,0,low,No,WEDOS Internet,3102,Not Checked,,
195.181.220.235:443,HTTPS,Czechia,CZ,🇨🇿,0,low,No,CLOUD-SMART,2963,Not Checked,,
91.227.97.113:443,HTTPS,Czechia,CZ,🇨🇿,0,low,No,CCS Ceska spolecnost pro platebni karty s.r.o.,3112,Not Checked,,
46.229.114.132:40000,HTTPS,Czechia,CZ,🇨🇿,0,low,No,Alberon rule,3428,Not Checked,,
176.102.64.4:443,HTTPS,Czechia,CZ,🇨🇿,50,medium,No,SecurityNet.cz s.r.o.,3331,Not Checked,,
176.102.64.4:443,HTTPS,Czechia,CZ,🇨🇿,50,medium,No,SecurityNet.cz s.r.o.,3463,Not Checked,,
