Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
160.242.47.197:444,HTTPS,Namibia,NA,🇳🇦,0,low,No,Paratus Telecommunications Limited,5107
160.242.47.197:443,HTTPS,Namibia,NA,🇳🇦,0,low,No,Paratus Telecommunications Limited,4158
41.205.129.179:443,HTTPS,Namibia,NA,🇳🇦,3,low,No,Telecom Namibia,3384
