Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
5.253.59.150:1082,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,Global Connectivity Solutions LLP,873,Unknown,,
145.220.227.2:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,SURFnet III d,559,Unknown,,
31.220.40.59:5080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,Amarutu Technology Ltd. Network,854,Unknown,,
145.220.227.6:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,SURFnet III d,522,Unknown,,
145.220.227.3:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,SURFnet III d,524,Unknown,,
145.220.227.2:9050,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,SURFnet III d,497,Unknown,,
20.50.39.194:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,Microsoft Corporation,2265,Not Checked,,
31.59.170.18:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,CGI GLOBAL LIMITED,8819,Not Checked,,
45.159.189.203:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,Hosting Solution Ltd.,4972,Not Checked,,
82.21.153.141:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,Hostkey B.V.,2955,Not Checked,,
82.21.153.141:1080,SOCKS4,Netherlands,NL,🇳🇱,0,low,No,Hostkey B.V.,3488,Not Checked,,
109.107.166.207:30385,SOCKS4,Netherlands,NL,🇳🇱,3,low,No,Servers Tech Fzco,2031,Not Checked,,
213.111.146.36:18080,SOCKS4,Netherlands,NL,🇳🇱,10,low,Yes,SOLLUTIUM EU Sp z.o.o.,919,Not Checked,,
128.199.37.92:1080,SOCKS4,Netherlands,NL,🇳🇱,51,medium,No,"DigitalOcean, LLC",3974,Not Checked,,
128.199.37.92:1080,SOCKS4,Netherlands,NL,🇳🇱,51,medium,No,"DigitalOcean, LLC",8066,Not Checked,,
