Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
184.170.245.148:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,971
192.111.135.17:18302,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,947
192.252.211.197:14921,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,954
70.166.167.55:57745,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1057
93.184.7.26:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1786
98.175.31.195:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1046
70.166.167.38:57728,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1234
174.75.211.222:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1050
184.185.2.12:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1494
72.214.108.67:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1072
199.116.112.6:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,922
191.102.82.83:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1097
192.252.211.193:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,945
98.191.0.37:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1049
98.170.57.241:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1051
98.175.31.222:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1042
72.205.0.93:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1044
192.252.214.17:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,938
184.181.178.33:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1039
72.206.74.126:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1051
98.178.72.30:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1054
72.223.188.92:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1064
72.223.188.67:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1037
202.179.88.233:51951,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1951
202.84.76.190:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3634
34.124.190.108:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10558
205.177.85.130:39593,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3089
185.186.17.57:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6638
200.80.227.234:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8654
190.2.104.201:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2749
103.157.116.179:10810,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5645
83.218.186.22:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6768
112.78.138.164:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6632
36.37.189.64:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5716
190.57.131.158:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3317
119.148.23.210:9990,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3831
68.71.251.134:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,425
72.205.0.67:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1042
186.194.234.18:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6646
184.170.251.30:11288,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,917
192.252.210.233:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,917
68.71.240.210:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,448
192.252.215.2:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,931
95.80.106.26:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5417
103.138.145.174:9090,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3833
68.71.245.206:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,420
98.170.57.249:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1057
192.111.137.35:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,921
199.66.183.251:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,950
199.66.182.243:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,949
70.166.167.55:57745,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1060
68.71.243.14:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,421
176.88.166.215:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4870
24.249.199.4:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1049
184.178.172.14:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1046
192.252.209.158:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,933
184.182.240.211:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3019
199.66.183.226:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,910
184.178.172.25:15291,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1049
174.75.211.193:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1044
184.182.240.12:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2350
68.71.247.130:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,420
72.195.34.41:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1064
184.181.217.194:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1051
190.228.33.42:1085,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1930
87.239.251.202:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6520
109.106.196.250:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4515
66.42.224.229:41679,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3099
187.85.152.43:5432,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5696
69.61.200.104:36181,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3072
184.170.245.148:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,926
43.160.255.142:7890,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5158
149.62.186.244:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8956
45.95.233.128:1082,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1104
216.68.128.121:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3453
72.49.49.11:31034,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6673
103.75.118.84:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4215
184.181.217.220:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1036
142.54.237.38:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,437
192.111.137.34:18765,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,937
72.207.113.97:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1042
72.207.33.64:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1045
193.32.177.152:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3770
152.70.237.238:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4424
98.188.47.150:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1039
190.144.224.182:44550,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2590
192.111.139.163:19404,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,921
72.195.101.99:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1064
190.182.137.250:1085,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4735
87.120.196.132:35000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,20515
77.42.112.157:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3636
174.64.199.79:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1044
192.111.137.37:18762,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,943
98.188.47.132:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1042
47.238.128.246:10002,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4758
47.238.128.246:999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4707
181.204.39.202:53740,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3508
47.238.128.246:9091,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4641
192.252.215.5:16137,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,927
79.137.198.159:42771,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10187
109.172.55.177:1082,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4091
199.102.104.70:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,444
24.249.199.12:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1059
109.224.22.34:51372,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6189
147.45.60.124:1082,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5578
199.58.184.97:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,921
142.54.236.97:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,434
142.54.239.1:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,424
103.146.137.65:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5871
81.12.157.98:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3694
147.45.60.139:1082,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
185.43.189.253:3629,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7231
67.201.59.70:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,427
67.201.39.14:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,430
98.191.0.47:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1043
186.138.177.33:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5811
66.151.32.105:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3469
206.220.175.2:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,533
177.131.121.208:5432,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2906
160.250.54.6:9000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,13251
103.169.189.155:36473,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2359
190.89.104.88:5432,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1584
27.131.189.130:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6978
91.215.153.137:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2783
154.29.153.164:35554,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,18754
177.207.247.189:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1562
197.157.194.28:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2526
201.131.214.1:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1744
98.190.239.3:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1039
8.148.22.214:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4599
72.195.34.59:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1047
46.161.27.244:995,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7498
190.89.104.48:5432,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5651
49.207.177.65:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8833
94.247.241.70:51006,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3677
113.166.93.239:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5572
47.76.144.139:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4440
47.76.144.139:8118,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4441
34.124.190.108:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9987
116.97.117.27:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5699
47.76.144.139:800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4432
192.252.208.67:14287,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,914
144.91.82.219:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9545
74.119.147.209:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,925
31.220.81.59:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9177
194.127.179.9:10806,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10441
41.174.132.82:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7871
43.129.80.138:18999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7919
47.104.27.249:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4645
8.215.12.103:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4599
159.192.139.42:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8856
181.114.43.74:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2768
8.215.12.103:8085,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4656
50.172.193.250:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7707
8.130.74.114:1111,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4604
39.102.211.162:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
120.26.52.35:8899,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4566
114.215.127.92:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4585
47.92.143.92:10005,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4627
47.238.60.156:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7238
39.104.27.89:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4617
39.102.208.236:34567,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5620
47.238.130.212:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4427
184.178.172.13:15311,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1035
103.159.224.90:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5639
176.235.182.84:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5024
92.255.190.64:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8472
47.251.73.54:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4082
47.99.112.148:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4555
186.194.127.41:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3784
47.238.60.156:88,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4430
72.195.114.169:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1044
109.123.251.109:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1421
47.251.87.199:20125,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4083
121.43.109.88:1111,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4563
8.215.3.250:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4541
106.14.91.83:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4704
47.251.73.54:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4088
47.99.112.148:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4580
47.121.182.36:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6121
47.116.126.57:8118,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4546
39.102.208.149:443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5231
47.91.110.148:20,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4767
109.69.211.18:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2767
192.252.211.197:14921,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,923
39.102.211.162:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4594
98.178.72.21:10919,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1042
213.21.53.119:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4553
1.20.235.153:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3102
39.102.208.189:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4652
8.130.37.235:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4608
39.104.27.89:8004,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4615
184.181.217.201:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1046
149.129.255.179:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8438
39.102.214.208:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4589
198.8.94.174:39078,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,922
168.196.24.29:60606,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8862
8.137.38.48:18080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4636
64.49.67.164:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4672
8.211.49.86:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7767
85.187.5.66:48293,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2094
8.138.131.110:9999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4572
8.148.24.225:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4575
47.119.22.156:10000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4560
47.121.129.129:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4594
8.215.3.250:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4538
47.92.152.43:8090,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4611
192.111.134.10:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,438
8.137.38.48:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4622
142.54.237.34:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,464
85.117.32.166:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5965
39.102.210.176:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4592
39.102.208.236:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4605
47.108.159.113:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4635
192.111.135.18:18301,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,920
120.26.104.146:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4580
149.129.255.179:808,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6296
47.109.83.196:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4615
103.43.128.123:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1948
59.153.81.234:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1547
37.18.73.60:5566,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1748
103.114.97.59:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5280
109.248.236.150:60606,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7023
202.142.169.142:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3719
104.200.135.46:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,434
8.138.131.110:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4559
202.40.179.18:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2771
186.248.87.172:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3785
103.43.128.123:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4817
188.143.169.22:33333,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3520
203.170.146.146:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4567
46.188.2.42:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3521
114.7.126.50:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5727
202.51.103.154:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3528
189.203.181.34:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,588
185.95.186.165:48293,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4871
196.0.111.186:46048,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2325
103.29.61.243:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5809
200.10.31.74:49992,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3103
103.159.224.90:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3616
201.131.214.1:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1747
2.115.212.62:48293,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4276
103.154.76.52:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4912
189.39.118.210:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2878
217.197.151.182:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5476
68.71.242.118:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,419
67.201.58.190:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,425
192.252.208.70:14282,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,961
162.255.108.254:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,110
104.200.152.30:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,433
192.111.130.2:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,919
150.241.70.103:6666,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5246
184.181.217.210:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1039
174.64.199.82:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1041
67.201.35.145:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,490
89.169.168.25:6101,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4218
213.248.39.166:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5751
89.145.186.194:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8818
212.50.19.150:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6748
