Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
213.145.137.102:37447,SOCKS4,Kyrgyzstan,KG,🇰🇬,0,low,No,OJSC Kyrgyztelecom,5917
212.112.121.130:1080,SOCKS4,Kyrgyzstan,KG,🇰🇬,0,low,No,AKNET Ltd,1777
