Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
93.184.7.73:1080,SOCKS4,Israel,IL,🇮🇱,0,low,No,BNET network,4220
31.168.143.90:1080,SOCKS4,Israel,IL,🇮🇱,0,low,No,BEZEQ-INTERNATIONAL,1119
