Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
31.131.31.246:1080,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,PE Skurykhin Mukola Volodumurovuch,1957,Yes,99.7,8/8
185.210.85.26:56981,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,ISP UATEL,1826,Yes,107.1,8/8
185.210.85.26:56981,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,ISP UATEL,1857,Yes,107.7,8/8
5.53.119.134:1080,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,Dataline LLC,1900,Yes,107.6,8/8
194.8.144.100:1080,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,DYNAMIC,3134,Not Checked,,
185.151.86.86:3699,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,Omega Telecom,9040,Not Checked,,
212.3.127.242:10801,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,"Science Production Company ""Trifle"" Ltd.",6099,Not Checked,,
87.239.251.202:1081,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,First Server Limited,7545,Not Checked,,
185.151.86.121:3699,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,Omega Telecom,5823,Not Checked,,
178.150.77.204:10801,SOCKS5,Ukraine,UA,🇺🇦,0,low,No,Triolan,3692,Not Checked,,
176.37.107.86:11111,SOCKS5,Ukraine,UA,🇺🇦,3,low,No,Lanet Network,6772,Not Checked,,
