Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
219.99.219.56:1080,SOCKS5,Japan,JP,🇯🇵,0,low,No,"NSK Co., Ltd.",1124,Yes,342.1,8/8
43.167.166.56:1080,SOCKS5,Japan,JP,🇯🇵,0,low,No,Shenzhen Tencent Computer Systems Company Limited,1797,Yes,325.7,8/8
219.99.219.56:1080,SOCKS5,Japan,JP,🇯🇵,0,low,No,"NSK Co., Ltd.",1179,Yes,342.1,8/8
47.74.46.81:3128,SOCKS5,Japan,JP,🇯🇵,0,low,No,Alibaba Cloud LLC,7335,Not Checked,,
8.221.141.88:8080,SOCKS5,Japan,JP,🇯🇵,0,low,No,"Alibaba (US) Technology Co., Ltd.",10940,Not Checked,,
8.221.141.88:18080,SOCKS5,Japan,JP,🇯🇵,0,low,No,"Alibaba (US) Technology Co., Ltd.",7553,Not Checked,,
8.221.138.111:6379,SOCKS5,Japan,JP,🇯🇵,0,low,No,"Alibaba (US) Technology Co., Ltd.",7330,Not Checked,,
8.221.138.111:4002,SOCKS5,Japan,JP,🇯🇵,0,low,No,"Alibaba (US) Technology Co., Ltd.",7338,Not Checked,,
8.221.138.111:9000,SOCKS5,Japan,JP,🇯🇵,0,low,No,"Alibaba (US) Technology Co., Ltd.",7333,Not Checked,,
8.221.141.88:548,SOCKS5,Japan,JP,🇯🇵,0,low,No,"Alibaba (US) Technology Co., Ltd.",8096,Not Checked,,
191.223.220.23:1080,SOCKS5,Japan,JP,🇯🇵,7,low,No,DMIT Cloud Services,1079,Not Checked,,
45.76.104.147:40001,SOCKS5,Japan,JP,🇯🇵,34,medium,No,The Constant Company,898,Not Checked,,
45.32.47.208:1080,SOCKS5,Japan,JP,🇯🇵,37,medium,No,Choopa,3539,Not Checked,,
202.78.167.58:9050,SOCKS5,Japan,JP,🇯🇵,38,medium,No,G-Core Labs S.A.,9192,Not Checked,,
85.121.50.25:1080,SOCKS5,Japan,JP,🇯🇵,43,medium,Yes,M247 Europe SRL,10433,Not Checked,,
103.75.118.84:1080,SOCKS5,Japan,JP,🇯🇵,50,medium,No,BrainStorm Network,1530,Not Checked,,
101.36.104.46:10808,SOCKS5,Japan,JP,🇯🇵,100,very_high,No,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,10601,Not Checked,,
