Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
62.60.231.45:10808,SOCKS5,Sweden,SE,🇸🇪,0,low,No,Aeza International LTD,1574,Yes,105.7,8/8
62.60.230.196:1080,SOCKS5,Sweden,SE,🇸🇪,0,low,No,Aeza International LTD,1605,No,,0/8
81.225.76.66:1080,SOCKS5,Sweden,SE,🇸🇪,0,low,No,Telia Company AB,1195,No,,0/8
138.124.85.83:1080,SOCKS5,Sweden,SE,🇸🇪,0,low,No,Baykov Ilya Sergeevich,4074,Not Checked,,
213.67.114.78:1080,SOCKS5,Sweden,SE,🇸🇪,1,low,No,Telia Company AB,877,Not Checked,,
79.76.52.220:1080,SOCKS5,Sweden,SE,🇸🇪,2,low,No,Oracle Corporation,887,Not Checked,,
193.23.200.117:1085,SOCKS5,Sweden,SE,🇸🇪,3,low,No,SERV.HOST GROUP LTD,2966,Not Checked,,
176.124.205.244:1080,SOCKS5,Sweden,SE,🇸🇪,11,low,No,Aeza International LTD,1687,Not Checked,,
176.124.205.244:1080,SOCKS5,Sweden,SE,🇸🇪,11,low,No,Aeza International LTD,2002,Not Checked,,
193.168.172.108:1080,SOCKS5,Sweden,SE,🇸🇪,63,high,No,"Kamatera, Inc.",6135,Not Checked,,
193.168.172.108:1080,SOCKS5,Sweden,SE,🇸🇪,63,high,No,"Kamatera, Inc.",6154,Not Checked,,
