Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
8.213.215.187:1081,SOCKS5,Thailand,TH,🇹🇭,0,low,No,"Alibaba (US) Technology Co., Ltd.",7662,Not Checked,,
8.213.215.187:20002,SOCKS5,Thailand,TH,🇹🇭,0,low,No,"Alibaba (US) Technology Co., Ltd.",7667,Not Checked,,
8.213.195.191:8095,SOCKS5,Thailand,TH,🇹🇭,0,low,Yes,Alibaba Cloud (Singapore) Private Limited,7686,Not Checked,,
8.213.215.187:30000,SOCKS5,Thailand,TH,🇹🇭,0,low,No,"Alibaba (US) Technology Co., Ltd.",7691,Not Checked,,
8.213.197.208:8443,SOCKS5,Thailand,TH,🇹🇭,0,low,No,"Alibaba (US) Technology Co., Ltd.",7645,Not Checked,,
8.213.195.191:90,SOCKS5,Thailand,TH,🇹🇭,0,low,Yes,Alibaba Cloud (Singapore) Private Limited,7640,Not Checked,,
8.213.197.208:31433,SOCKS5,Thailand,TH,🇹🇭,0,low,No,"Alibaba (US) Technology Co., Ltd.",8199,Not Checked,,
8.213.197.208:443,SOCKS5,Thailand,TH,🇹🇭,0,low,No,"Alibaba (US) Technology Co., Ltd.",7641,Not Checked,,
8.213.195.191:100,SOCKS5,Thailand,TH,🇹🇭,0,low,Yes,Alibaba Cloud (Singapore) Private Limited,7644,Not Checked,,
125.24.156.113:7080,SOCKS5,Thailand,TH,🇹🇭,1,low,No,TOT Public Company Limited,2435,Not Checked,,
125.24.156.113:7080,SOCKS5,Thailand,TH,🇹🇭,1,low,No,TOT Public Company Limited,3787,Not Checked,,
110.238.113.119:80,SOCKS5,Thailand,TH,🇹🇭,2,low,No,Huawei International Pte. LTD,8027,Not Checked,,
