Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
84.8.102.52:1080,SOCKS5,Saudi Arabia,SA,🇸🇦,2,low,No,Oracle Corporation,1413
84.8.102.52:1080,SOCKS5,Saudi Arabia,SA,🇸🇦,2,low,No,Oracle Corporation,1398
