Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
144.24.111.128:1088,SOCKS5,India,IN,🇮🇳,0,low,No,Oracle Corporation,1865,Yes,212.2,8/8
144.24.111.128:1088,SOCKS5,India,IN,🇮🇳,0,low,No,Oracle Corporation,1879,Yes,211.9,8/8
103.176.187.228:9090,SOCKS5,India,IN,🇮🇳,0,low,No,Limerick Technologies Pvt Ltd,6172,Not Checked,,
150.129.115.253:6667,SOCKS5,India,IN,🇮🇳,0,low,No,Gtpl Solanki Cable Network Pvt Ltd,5588,Not Checked,,
141.148.206.170:1088,SOCKS5,India,IN,🇮🇳,2,low,No,Oracle Corporation,1880,Not Checked,,
141.148.206.170:1088,SOCKS5,India,IN,🇮🇳,2,low,No,Oracle Corporation,1838,Not Checked,,
117.244.114.54:1080,SOCKS5,India,IN,🇮🇳,3,low,No,BSNL Internet,3116,Not Checked,,
117.244.114.54:1080,SOCKS5,India,IN,🇮🇳,3,low,No,BSNL Internet,3168,Not Checked,,
161.97.104.161:9050,SOCKS5,India,IN,🇮🇳,14,low,No,Contabo GmbH,7760,Not Checked,,
64.227.186.105:1080,SOCKS5,India,IN,🇮🇳,51,medium,No,"DigitalOcean, LLC",2188,Not Checked,,
168.144.72.32:1080,SOCKS5,India,IN,🇮🇳,51,medium,No,"DigitalOcean, LLC",2408,Not Checked,,
168.144.72.32:1080,SOCKS5,India,IN,🇮🇳,51,medium,No,"DigitalOcean, LLC",2426,Not Checked,,
159.65.158.30:8888,SOCKS5,India,IN,🇮🇳,51,medium,No,"DigitalOcean, LLC",6746,Not Checked,,
