Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
43.131.25.228:9000,SOCKS5,Germany,DE,🇩🇪,0,low,No,Aceville Pte.ltd,2893,Unknown,,
2.26.117.22:1084,SOCKS5,Germany,DE,🇩🇪,0,low,No,Nekobyte International Limited,7850,Not Checked,,
45.135.148.95:1080,SOCKS5,Germany,DE,🇩🇪,0,low,No,aurologic GmbH,7508,Not Checked,,
8.211.51.115:1036,SOCKS5,Germany,DE,🇩🇪,0,low,No,"Alibaba (US) Technology Co., Ltd.",7641,Not Checked,,
47.91.89.3:9080,SOCKS5,Germany,DE,🇩🇪,0,low,No,Alibaba.com LLC,7371,Not Checked,,
72.56.106.48:1080,SOCKS5,Germany,DE,🇩🇪,3,low,No,"Timeweb, LLP",1862,Not Checked,,
5.75.133.113:10811,SOCKS5,Germany,DE,🇩🇪,6,low,No,Hetzner Online GmbH,5055,Not Checked,,
157.90.113.23:9052,SOCKS5,Germany,DE,🇩🇪,6,low,No,Hetzner Online GmbH,1563,Not Checked,,
161.97.119.1:8888,SOCKS5,Germany,DE,🇩🇪,16,low,No,Contabo GmbH,11725,Not Checked,,
152.53.183.107:8081,SOCKS5,Germany,DE,🇩🇪,23,medium,No,netcup GmbH,3968,Not Checked,,
153.80.242.105:8080,SOCKS5,Germany,DE,🇩🇪,25,medium,No,Global Connectivity Solutions LLP,7355,Not Checked,,
140.82.35.234:44444,SOCKS5,Germany,DE,🇩🇪,34,medium,No,The Constant Company,11173,Not Checked,,
