Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
103.210.161.8:1080,SOCKS5,China,CN,🇨🇳,0,low,No,China Unicom Guangdong IP network,2567,Yes,297.4,8/8
49.235.161.213:2080,SOCKS5,China,CN,🇨🇳,0,low,No,Shenzhen Tencent Computer Systems Company Limited,2068,Yes,301.6,8/8
49.235.161.213:2080,SOCKS5,China,CN,🇨🇳,0,low,No,Shenzhen Tencent Computer Systems Company Limited,2448,Yes,301.6,8/8
47.104.27.165:9080,SOCKS5,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7624,Not Checked,,
8.130.54.67:9000,SOCKS5,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7665,Not Checked,,
39.102.214.192:8888,SOCKS5,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7644,Not Checked,,
47.92.194.235:6666,SOCKS5,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7657,Not Checked,,
39.100.88.89:8008,SOCKS5,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7683,Not Checked,,
8.148.24.225:83,SOCKS5,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7628,Not Checked,,
120.26.104.146:8008,SOCKS5,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7657,Not Checked,,
47.92.219.102:6379,SOCKS5,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7684,Not Checked,,
8.134.149.133:8118,SOCKS5,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7588,Not Checked,,
8.146.200.53:8008,SOCKS5,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7659,Not Checked,,
8.130.54.67:20000,SOCKS5,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7638,Not Checked,,
