Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
121.169.46.116:1090,SOCKS5,South Korea,KR,🇰🇷,0,low,No,Korea Telecom,2170,Yes,364.1,8/8
43.155.143.227:1080,SOCKS5,South Korea,KR,🇰🇷,0,low,No,Shenzhen Tencent Computer Systems Company Limited,992,Yes,339.1,8/8
8.220.204.215:8000,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",7398,Not Checked,,
8.220.204.92:1200,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",7402,Not Checked,,
8.220.204.215:8889,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",7397,Not Checked,,
8.220.205.172:1234,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",14804,Not Checked,,
8.220.204.92:1081,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",11882,Not Checked,,
8.220.204.92:8060,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",7401,Not Checked,,
8.213.134.213:202,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",7407,Not Checked,,
8.213.156.191:8443,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",8424,Not Checked,,
8.213.156.191:20,SOCKS5,South Korea,KR,🇰🇷,0,low,No,"Alibaba (US) Technology Co., Ltd.",9407,Not Checked,,
152.70.237.238:3128,SOCKS5,South Korea,KR,🇰🇷,2,low,No,Oracle Corporation,8788,Not Checked,,
146.56.191.98:19422,SOCKS5,South Korea,KR,🇰🇷,2,low,No,Oracle Corporation,6798,Not Checked,,
130.162.141.185:52916,SOCKS5,South Korea,KR,🇰🇷,5,low,No,Oracle Corporation,18554,Not Checked,,
140.238.28.230:10808,SOCKS5,South Korea,KR,🇰🇷,5,low,No,Oracle Corporation,11342,Not Checked,,
118.34.200.206:1080,SOCKS5,South Korea,KR,🇰🇷,8,low,No,Korea Telecom,1163,Not Checked,,
