Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
93.87.38.20:1090,SOCKS5,Serbia,RS,🇷🇸,0,low,No,TELEKOM SRBIJA a.d.,4571
93.87.38.20:1090,SOCKS5,Serbia,RS,🇷🇸,0,low,No,TELEKOM SRBIJA a.d.,2472
