Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
37.120.158.226:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1627,Not Checked,,
37.120.158.226:9443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1781,Not Checked,,
37.120.158.226:9443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1610,Not Checked,,
37.120.158.226:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1639,Not Checked,,
198.44.137.19:9443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,436,Not Checked,,
205.178.186.65:8443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9804,Not Checked,,
84.17.47.148:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1953,Not Checked,,
138.199.35.218:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1345,Not Checked,,
138.199.35.202:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1353,Not Checked,,
84.17.47.124:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2019,Not Checked,,
138.199.35.220:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1311,Not Checked,,
128.199.207.200:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2924,Not Checked,,
151.115.78.51:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2702,Not Checked,,
23.106.56.54:6157,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2230,Not Checked,,
51.159.225.197:19362,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2297,Not Checked,,
51.158.202.56:14287,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2181,Not Checked,,
107.152.33.202:8888,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4382,Not Checked,,
37.203.37.83:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3446,Not Checked,,
89.111.31.105:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3407,Not Checked,,
46.229.243.211:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3500,Not Checked,,
193.176.84.22:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3985,Not Checked,,
193.176.84.18:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3629,Not Checked,,
193.176.84.32:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3489,Not Checked,,
193.176.84.17:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3779,Not Checked,,
193.176.84.40:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3394,Not Checked,,
193.176.84.35:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4366,Not Checked,,
193.176.84.26:9002,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3549,Not Checked,,
23.106.249.54:6550,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5962,Not Checked,,
89.124.11.13:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4256,Not Checked,,
89.111.30.251:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4610,Not Checked,,
89.105.200.65:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3565,Not Checked,,
37.203.37.9:443,HTTP_TLS,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3926,Not Checked,,
