Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
47.104.198.111:808,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8286,Not Checked,,
139.224.186.221:9999,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8253,Not Checked,,
103.10.231.189:8080,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2518,Not Checked,,
157.100.33.237:999,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10362,Not Checked,,
154.73.29.161:8080,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,11335,Not Checked,,
201.4.68.230:8080,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2089,Not Checked,,
176.111.37.216:39811,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1076,Not Checked,,
174.138.162.234:39859,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,14594,Not Checked,,
140.238.32.108:3128,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,11986,Not Checked,,
103.237.102.191:11111,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,943,Not Checked,,
62.220.129.81:8080,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3819,Not Checked,,
103.18.78.135:8080,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,21000,Not Checked,,
103.166.33.88:8088,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,19093,Not Checked,,
200.58.82.209:999,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,16422,Not Checked,,
160.22.134.77:1111,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,12908,Not Checked,,
103.132.40.69:3125,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,14261,Not Checked,,
193.227.129.196:39320,HTTP,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9117,Not Checked,,
