Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
185.118.51.230:3128,HTTP,Azerbaijan,AZ,🇦🇿,0,low,No,AzFiberNet LLC,2053,No,,0/8
180.149.45.180:3128,HTTP,Azerbaijan,AZ,🇦🇿,38,medium,No,G-Core Labs S.A.,1635,Not Checked,,
