Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
85.209.156.148:1080,HTTP,Finland,FI,🇫🇮,0,low,No,Oy Crea Nova Hosting Solution Ltd,5935,Not Checked,,
85.209.156.148:1080,HTTP,Finland,FI,🇫🇮,0,low,No,Oy Crea Nova Hosting Solution Ltd,10956,Not Checked,,
144.31.249.57:8080,HTTP,Finland,FI,🇫🇮,3,low,No,SERV.HOST GROUP LTD,16067,Not Checked,,
65.109.217.164:3128,HTTP,Finland,FI,🇫🇮,4,low,No,Hetzner Online GmbH,1347,Not Checked,,
185.79.138.128:3128,HTTP,Finland,FI,🇫🇮,4,low,No,Baykov Ilya Sergeevich,13592,Not Checked,,
185.79.138.128:3128,HTTP,Finland,FI,🇫🇮,4,low,No,Baykov Ilya Sergeevich,13476,Not Checked,,
65.109.217.164:3128,HTTP,Finland,FI,🇫🇮,4,low,No,Hetzner Online GmbH,1332,Not Checked,,
65.108.203.35:18080,HTTP,Finland,FI,🇫🇮,4,low,No,Hetzner Online GmbH,1600,Not Checked,,
65.109.65.239:18080,HTTP,Finland,FI,🇫🇮,4,low,No,Hetzner Online GmbH,1443,Not Checked,,
62.238.56.221:40001,HTTP,Finland,FI,🇫🇮,4,low,No,Hetzner Online GmbH,1480,Not Checked,,
194.113.38.196:3128,HTTP,Finland,FI,🇫🇮,25,medium,No,DpkgSoft International Limited,9626,Not Checked,,
