Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
201.7.31.55:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,1554,Unknown,,
176.236.222.13:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Superonline Iletisim Hizmetleri A.S.,3867,Unknown,,
92.249.62.117:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Pixoof Teknoloji Anonim Sirketi,1675,Unknown,,
92.249.62.121:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Pixoof Teknoloji Anonim Sirketi,1700,Unknown,,
194.124.36.16:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,1830,Unknown,,
212.175.50.78:8085,HTTP,Turkey,TR,🇹🇷,0,low,No,Turk Telekomunikasyon Anonim Sirketi,2182,Unknown,,
116.204.166.49:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,3725,Unknown,,
109.224.242.211:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,1508,Unknown,,
201.4.68.250:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,2845,Unknown,,
116.204.166.39:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,12396,Not Checked,,
92.249.62.117:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Pixoof Teknoloji Anonim Sirketi,7803,Not Checked,,
178.250.88.50:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Ramtek Telekom,7692,Not Checked,,
109.224.242.211:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,8693,Not Checked,,
116.204.166.202:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,7427,Not Checked,,
201.4.69.195:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,5096,Not Checked,,
212.175.50.78:8085,HTTP,Turkey,TR,🇹🇷,0,low,No,Turk Telekomunikasyon Anonim Sirketi,6673,Not Checked,,
109.224.242.26:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,12753,Not Checked,,
130.185.123.29:3128,HTTP,Turkey,TR,🇹🇷,0,low,No,Arvancloud Global Technologies L.L.C,11477,Not Checked,,
130.185.123.29:3128,HTTP,Turkey,TR,🇹🇷,0,low,No,Arvancloud Global Technologies L.L.C,6170,Not Checked,,
201.4.68.243:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,11437,Not Checked,,
212.175.50.83:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Turk Telekomunikasyon Anonim Sirketi,14226,Not Checked,,
212.252.71.20:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,GUNEYDOGUTELEKOM,15153,Not Checked,,
201.4.68.243:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,5021,Not Checked,,
212.175.50.83:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,Turk Telekomunikasyon Anonim Sirketi,6332,Not Checked,,
201.4.69.46:8080,HTTP,Turkey,TR,🇹🇷,0,low,No,High Speed For Internet Services L.L.C,4641,Not Checked,,
193.33.157.87:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,17938,Not Checked,,
193.33.157.87:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,5995,Not Checked,,
201.7.31.55:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed For Internet Services L.L.C,8328,Not Checked,,
194.124.36.16:8080,HTTP,Turkey,TR,🇹🇷,0,low,Yes,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,7245,Not Checked,,
78.189.153.164:3310,HTTP,Turkey,TR,🇹🇷,1,low,No,Turk Telekomunikasyon Anonim Sirketi,2730,Not Checked,,
85.104.3.232:3310,HTTP,Turkey,TR,🇹🇷,1,low,No,Turk Telekomunikasyon Anonim Sirketi,2788,Not Checked,,
198.145.118.103:8080,HTTP,Turkey,TR,🇹🇷,20,medium,No,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,1737,Not Checked,,
185.195.254.72:5432,HTTP,Turkey,TR,🇹🇷,25,medium,No,Veganet Teknolojileri ve Hizmetleri LTD STI,1642,Not Checked,,
