Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
47.121.182.36:8888,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8000,Not Checked,,
47.119.19.221:8081,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7960,Not Checked,,
39.104.16.201:9080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8064,Not Checked,,
120.79.217.196:3129,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8011,Not Checked,,
47.106.216.202:8081,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8006,Not Checked,,
8.130.54.67:20002,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8080,Not Checked,,
47.112.19.200:8080,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7979,Not Checked,,
8.146.200.53:7777,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8020,Not Checked,,
47.107.142.198:80,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7998,Not Checked,,
139.224.186.221:7890,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7951,Not Checked,,
47.121.133.212:3129,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8008,Not Checked,,
139.196.175.68:8888,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7959,Not Checked,,
47.119.164.33:1081,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7969,Not Checked,,
101.132.249.207:8090,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7943,Not Checked,,
47.116.210.163:1337,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8015,Not Checked,,
47.100.73.178:8000,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7960,Not Checked,,
101.132.248.7:3128,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7948,Not Checked,,
47.112.11.170:3128,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7968,Not Checked,,
47.112.15.44:8081,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7989,Not Checked,,
8.148.24.225:8800,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8050,Not Checked,,
139.224.207.73:1337,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7937,Not Checked,,
47.121.129.129:8085,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7989,Not Checked,,
8.148.23.202:9999,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8019,Not Checked,,
47.100.130.127:8081,HTTP,China,CN,🇨🇳,0,low,No,Alibaba (US) Technology Co,7936,Not Checked,,
114.215.127.92:100,HTTP,China,CN,🇨🇳,0,low,No,China Internet Network Information Center,9106,Not Checked,,
8.138.125.130:8888,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7951,Not Checked,,
39.100.88.89:3128,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8058,Not Checked,,
39.102.213.50:80,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8036,Not Checked,,
47.104.198.111:8080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8011,Not Checked,,
39.102.214.208:9080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8018,Not Checked,,
39.102.213.50:8888,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8070,Not Checked,,
8.138.133.207:9080,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7956,Not Checked,,
47.109.110.100:8080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8209,Not Checked,,
47.108.159.113:80,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8157,Not Checked,,
47.92.82.167:3129,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8062,Not Checked,,
47.108.159.113:8081,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8084,Not Checked,,
8.130.36.163:3128,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8107,Not Checked,,
8.138.149.37:3333,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7967,Not Checked,,
8.137.13.191:3128,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8098,Not Checked,,
47.92.194.235:80,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8045,Not Checked,,
39.102.208.189:1081,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8069,Not Checked,,
39.102.213.213:10002,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8053,Not Checked,,
8.134.149.133:8118,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",7956,Not Checked,,
39.102.211.64:8090,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8747,Not Checked,,
106.110.226.97:7890,HTTP,China,CN,🇨🇳,0,low,No,Chinanet,14646,Not Checked,,
8.130.37.235:8800,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8068,Not Checked,,
